customer_id,signup_date,customer_region,customer_country,segment
6765,2024-04-15,EU,Sweden,Returning
6766,2025-06-17,EU,Netherlands,New
6767,2024-10-09,NA,United States,Returning
6768,2024-06-26,EU,Spain,VIP
6769,2024-05-19,APAC,Japan,New
6770,2023-07-17,EU,Spain,New
6771,2024-07-01,NA,United States,Returning
6772,2024-10-29,EU,Spain,Returning
6773,2025-07-29,NA,Canada,Returning
6774,2024-06-18,EU,Sweden,Returning
6775,2025-07-03,APAC,Singapore,VIP
6776,2025-07-08,EU,Netherlands,New
6777,2024-05-23,NA,Canada,VIP
6778,2024-03-03,NA,Canada,New
6779,2023-05-19,NA,Canada,New
6780,2023-09-19,EU,Germany,New
6781,2025-05-06,EU,France,New
6782,2023-05-15,APAC,Singapore,Returning
6783,2024-01-22,APAC,Australia,New
6784,2024-11-11,NA,Mexico,Returning
6785,2023-08-23,EU,Poland,New
6786,2025-08-06,EU,Poland,Returning
6787,2024-09-24,EU,Netherlands,Returning
6788,2023-01-28,APAC,Australia,Returning
6789,2023-08-29,NA,Canada,Returning
6790,2024-12-22,APAC,Japan,New
6791,2025-04-20,NA,United States,New
6792,2025-06-21,EU,Netherlands,New
6793,2025-04-09,EU,Italy,New
6794,2023-03-14,NA,United States,New
6795,2024-12-11,NA,Canada,Returning
6796,2023-04-18,EU,France,Returning
6797,2023-03-16,NA,Canada,New
6798,2024-11-04,EU,Poland,New
6799,2024-04-10,NA,United States,New
6800,2024-09-23,NA,Mexico,VIP
6801,2025-04-09,EU,Italy,New
6802,2023-03-09,APAC,India,New
6803,2024-05-28,NA,Mexico,Returning
6804,2025-03-23,EU,Germany,New
6805,2024-03-04,EU,Spain,Returning
6806,2024-05-24,NA,United States,New
6807,2024-04-29,EU,Italy,New
6808,2025-06-02,NA,Mexico,New
6809,2023-02-18,NA,Canada,Returning
6810,2025-05-05,EU,Germany,New
6811,2025-03-06,EU,Poland,New
6812,2025-03-02,EU,Sweden,Returning
6813,2024-02-06,EU,Italy,Returning
6814,2024-05-17,NA,United States,Returning
6815,2023-12-26,NA,Mexico,New
6816,2023-09-03,EU,Sweden,Returning
6817,2025-05-02,EU,France,Returning
6818,2024-05-07,EU,Poland,New
6819,2024-12-05,EU,Poland,New
6820,2023-04-09,NA,Mexico,New
6821,2025-02-07,EU,Spain,New
6822,2024-10-03,EU,Sweden,New
6823,2025-08-29,EU,Poland,New
6824,2023-05-11,EU,France,New
6825,2024-06-09,EU,Poland,New
6826,2024-05-12,APAC,South Korea,VIP
6827,2024-06-08,NA,Canada,Returning
6828,2023-02-22,EU,Sweden,VIP
6829,2024-04-05,EU,Sweden,Returning
6830,2023-10-19,NA,United States,Returning
6831,2024-08-24,EU,Spain,New
6832,2023-08-15,APAC,Japan,Returning
6833,2024-02-28,EU,Germany,Returning
6834,2024-08-26,EU,Poland,New
6835,2023-03-04,NA,Canada,Returning
6836,2025-02-05,EU,Netherlands,Returning
6837,2024-11-28,EU,Italy,New
6838,2023-02-25,NA,Canada,Returning
6839,2023-03-05,EU,Germany,Returning
6840,2025-04-08,EU,Italy,Returning
6841,2023-10-03,EU,Netherlands,Returning
6842,2025-04-18,EU,Sweden,Returning
6843,2024-05-01,EU,Sweden,New
6844,2023-11-30,APAC,India,Returning
6845,2023-09-24,EU,Netherlands,VIP
6846,2024-10-03,NA,Canada,New
6847,2023-04-17,EU,Sweden,New
6848,2024-01-28,APAC,Japan,New
6849,2023-12-03,EU,Italy,New
6850,2023-05-31,NA,United States,Returning
6851,2023-12-10,EU,Italy,New
6852,2024-05-29,EU,Germany,Returning
6853,2024-10-21,EU,Germany,New
6854,2023-03-26,EU,Netherlands,Returning
6855,2025-04-29,EU,Sweden,New
6856,2025-05-05,NA,Canada,Returning
6857,2024-11-04,NA,United States,New
6858,2025-06-19,EU,Germany,New
6859,2024-02-21,APAC,India,New
6860,2025-03-11,EU,France,Returning
6861,2024-12-09,NA,Canada,Returning
6862,2024-07-01,APAC,India,Returning
6863,2023-06-24,EU,Germany,Returning
6864,2024-06-27,EU,Sweden,New
6865,2025-05-27,APAC,India,New
6866,2025-08-17,APAC,Australia,Returning
6867,2024-03-12,APAC,Singapore,New
6868,2023-08-30,NA,Mexico,New
6869,2024-12-29,EU,Netherlands,Returning
6870,2023-03-15,EU,Spain,New
6871,2023-05-28,NA,Mexico,Returning
6872,2024-07-01,EU,Germany,Returning
6873,2025-08-22,EU,Netherlands,New
6874,2023-11-17,EU,Poland,New
6875,2024-03-07,NA,Mexico,New
6876,2023-11-10,EU,France,New
6877,2024-03-05,NA,United States,Returning
6878,2023-01-07,NA,United States,Returning
6879,2024-08-02,EU,Netherlands,Returning
6880,2024-08-03,EU,Sweden,New
6881,2023-11-04,EU,Sweden,Returning
6882,2023-09-15,APAC,South Korea,New
6883,2025-01-11,EU,Poland,Returning
6884,2023-07-02,EU,Germany,Returning
6885,2023-02-15,NA,Mexico,New
6886,2023-02-09,EU,France,Returning
6887,2025-05-08,NA,Canada,New
6888,2023-12-21,APAC,Japan,New
6889,2023-04-10,EU,France,New
6890,2025-05-06,NA,Mexico,New
6891,2023-05-25,APAC,India,Returning
6892,2023-11-24,EU,Poland,Returning
6893,2023-01-21,EU,Spain,Returning
6894,2024-10-23,NA,United States,New
6895,2024-11-12,EU,Poland,New
6896,2025-01-06,APAC,India,New
6897,2023-09-14,EU,Spain,Returning
6898,2023-11-16,APAC,India,New
6899,2025-07-02,NA,Canada,New
6900,2025-03-11,EU,Germany,New
6901,2023-02-06,NA,Canada,New
6902,2024-11-04,NA,United States,Returning
6903,2025-03-02,APAC,India,New
6904,2024-06-28,EU,Spain,Returning
6905,2024-09-15,EU,Germany,New
6906,2023-01-01,EU,Sweden,New
6907,2023-01-30,EU,Netherlands,New
6908,2023-02-04,EU,Spain,Returning
6909,2023-06-04,EU,Netherlands,New
6910,2025-08-23,NA,Canada,New
6911,2024-09-09,EU,Spain,New
6912,2025-01-31,NA,Canada,New
6913,2023-10-15,EU,Netherlands,Returning
6914,2025-07-02,EU,Sweden,New
6915,2023-07-13,EU,Netherlands,Returning
6916,2025-05-28,NA,Mexico,New
6917,2023-01-30,EU,France,VIP
6918,2023-01-20,APAC,Singapore,New
6919,2023-03-18,EU,Netherlands,New
6920,2025-02-10,EU,Germany,Returning
6921,2023-09-08,EU,Germany,Returning
6922,2024-03-15,APAC,Japan,New
6923,2024-04-04,APAC,Japan,New
6924,2025-02-08,EU,Sweden,New
6925,2023-12-06,EU,Netherlands,New
6926,2023-01-07,EU,Italy,New
6927,2024-01-12,NA,Mexico,New
6928,2023-10-08,EU,France,New
6929,2024-12-12,APAC,Australia,New
6930,2025-01-01,APAC,India,New
6931,2023-03-31,EU,France,New
6932,2025-02-11,EU,Sweden,Returning
6933,2023-03-10,EU,France,New
6934,2024-08-26,NA,Canada,Returning
6935,2024-01-15,EU,Poland,New
6936,2023-10-21,EU,Poland,New
6937,2024-04-15,APAC,Singapore,Returning
6938,2023-10-30,NA,United States,Returning
6939,2025-02-12,APAC,India,Returning
6940,2025-07-30,APAC,Singapore,Returning
6941,2025-03-05,NA,Mexico,New
6942,2024-03-03,NA,United States,Returning
6943,2024-05-05,NA,Canada,New
6944,2024-03-11,EU,Germany,New
6945,2025-02-11,EU,Germany,Returning
6946,2024-06-21,APAC,Australia,New
6947,2024-03-31,APAC,South Korea,New
6948,2024-02-03,EU,Netherlands,New
6949,2024-01-01,EU,France,New
6950,2024-06-22,EU,Germany,New
6951,2024-11-02,NA,United States,New
6952,2024-02-26,EU,Spain,Returning
6953,2025-02-24,EU,Italy,Returning
6954,2025-03-16,EU,Sweden,New
6955,2024-02-22,EU,Poland,VIP
6956,2025-06-04,EU,Italy,Returning
6957,2023-06-18,NA,Mexico,Returning
6958,2025-06-26,NA,Canada,New
6959,2023-10-14,EU,Italy,New
6960,2024-07-03,NA,Mexico,Returning
6961,2023-10-04,APAC,South Korea,New
6962,2024-03-06,APAC,Japan,Returning
6963,2023-11-28,NA,Mexico,New
6964,2024-11-17,EU,Spain,Returning
6965,2023-03-21,EU,Sweden,Returning
6966,2025-03-27,EU,Poland,Returning
6967,2025-05-30,NA,Mexico,Returning
6968,2024-07-02,NA,Mexico,Returning
6969,2024-06-17,EU,France,Returning
6970,2024-11-12,EU,Sweden,New
6971,2023-07-13,APAC,South Korea,New
6972,2024-12-31,EU,Italy,Returning
6973,2023-08-01,EU,Poland,New
6974,2024-10-20,NA,Mexico,Returning
6975,2023-10-25,EU,Italy,New
6976,2024-12-27,NA,United States,New
6977,2025-02-09,EU,Poland,New
6978,2023-07-23,NA,United States,New
6979,2024-08-24,EU,Spain,Returning
6980,2024-04-30,EU,Germany,New
6981,2023-10-14,NA,United States,Returning
6982,2024-07-26,EU,Netherlands,New
6983,2025-08-24,EU,Germany,Returning
6984,2023-01-03,EU,Italy,Returning
6985,2025-07-20,EU,Germany,Returning
6986,2025-04-13,NA,United States,New
6987,2024-05-30,EU,Netherlands,New
6988,2024-08-17,APAC,South Korea,New
6989,2023-12-26,EU,Germany,New
6990,2023-05-06,NA,Mexico,New
6991,2024-07-10,EU,Netherlands,New
6992,2025-03-06,APAC,Australia,Returning
6993,2023-08-14,EU,Netherlands,New
6994,2024-11-29,NA,Canada,New
6995,2024-12-29,EU,Poland,Returning
6996,2025-01-08,APAC,Singapore,Returning
6997,2023-11-28,EU,Germany,New
6998,2024-01-17,EU,France,Returning
6999,2024-02-10,NA,Canada,New
7000,2025-04-11,NA,Canada,Returning
7001,2025-05-27,NA,United States,New
7002,2024-02-08,EU,Sweden,New
7003,2025-08-02,APAC,South Korea,New
7004,2024-07-09,EU,Italy,Returning
7005,2024-01-11,EU,France,New
7006,2023-01-01,APAC,Australia,New
7007,2024-08-18,EU,Netherlands,Returning
7008,2024-09-20,EU,Netherlands,VIP
7009,2025-08-01,EU,Netherlands,New
7010,2024-11-30,APAC,South Korea,New
7011,2023-01-29,EU,Spain,New
7012,2024-07-06,EU,France,New
7013,2024-12-24,APAC,South Korea,New
7014,2024-04-28,EU,Germany,New
7015,2024-02-23,NA,Canada,New
7016,2025-02-27,EU,Sweden,New
7017,2024-08-18,NA,Canada,New
7018,2024-10-25,NA,United States,New
7019,2024-03-28,EU,Spain,New
7020,2023-09-28,NA,Mexico,New
7021,2024-05-20,APAC,India,Returning
7022,2025-07-23,APAC,Singapore,New
7023,2024-08-10,NA,United States,New
7024,2024-11-19,EU,Spain,New
7025,2023-05-01,APAC,India,Returning
7026,2025-08-20,NA,Canada,New
7027,2023-08-27,NA,Canada,New
7028,2025-08-04,NA,Mexico,New
7029,2024-03-10,NA,Mexico,New
7030,2025-06-14,NA,Canada,New
7031,2025-05-18,EU,Germany,Returning
7032,2025-01-05,APAC,India,New
7033,2025-06-11,NA,Canada,New
7034,2024-08-16,EU,France,Returning
7035,2025-04-06,APAC,South Korea,New
7036,2023-06-17,EU,Sweden,Returning
7037,2023-03-10,APAC,South Korea,Returning
7038,2024-06-13,APAC,Australia,Returning
7039,2025-02-27,APAC,Australia,New
7040,2025-01-15,APAC,Singapore,New
7041,2024-05-29,NA,Mexico,New
7042,2024-05-22,APAC,Australia,Returning
7043,2024-08-16,EU,Germany,New
7044,2025-04-25,EU,France,New
7045,2025-03-30,NA,United States,Returning
7046,2023-04-17,APAC,India,New
7047,2024-08-03,APAC,India,New
7048,2024-01-07,NA,Mexico,New
7049,2025-02-17,APAC,Japan,New
7050,2024-05-07,NA,United States,Returning
7051,2025-08-23,EU,Poland,New
7052,2024-02-26,EU,Germany,New
7053,2024-10-23,EU,Germany,New
7054,2023-04-16,EU,Sweden,New
7055,2025-06-27,APAC,India,New
7056,2023-05-30,NA,Canada,Returning
7057,2024-01-04,EU,Netherlands,New
7058,2025-03-26,EU,Sweden,New
7059,2025-07-31,NA,Canada,New
7060,2024-04-16,NA,Mexico,Returning
7061,2024-04-17,APAC,South Korea,New
7062,2023-02-17,EU,Italy,New
7063,2025-08-11,EU,Italy,New
7064,2023-01-17,EU,Italy,New
7065,2023-01-26,NA,United States,New
7066,2024-04-06,NA,Mexico,New
7067,2023-01-04,APAC,Singapore,New
7068,2023-06-10,EU,Spain,Returning
7069,2024-09-03,NA,United States,Returning
7070,2024-11-17,EU,Italy,New
7071,2023-10-18,APAC,Singapore,New
7072,2025-02-13,EU,Italy,VIP
7073,2024-08-14,EU,Poland,Returning
7074,2023-08-11,EU,Netherlands,Returning
7075,2024-11-24,NA,Canada,New
7076,2024-07-30,NA,Canada,New
7077,2025-03-01,APAC,Australia,New
7078,2023-05-31,NA,United States,New
7079,2023-08-13,EU,Italy,Returning
7080,2023-10-23,EU,Germany,New
7081,2023-11-29,EU,Spain,Returning
7082,2025-05-15,APAC,South Korea,New
7083,2024-12-14,APAC,Singapore,New
7084,2024-06-13,NA,United States,Returning
7085,2024-06-10,NA,Mexico,VIP
7086,2025-05-12,NA,United States,New
7087,2024-03-11,APAC,India,New
7088,2023-08-08,APAC,South Korea,New
7089,2023-05-14,EU,France,New
7090,2023-11-18,APAC,South Korea,Returning
7091,2024-09-28,NA,United States,New
7092,2024-04-03,EU,France,Returning
7093,2024-02-15,EU,Spain,Returning
7094,2024-04-12,APAC,Japan,New
7095,2025-08-07,APAC,South Korea,New
7096,2025-08-29,EU,Sweden,New
7097,2023-06-07,NA,Canada,New
7098,2023-04-22,EU,Spain,Returning
7099,2023-08-26,EU,Spain,New
7100,2025-04-09,NA,Mexico,Returning
7101,2024-03-23,APAC,Japan,Returning
7102,2025-04-21,EU,Germany,New
7103,2024-09-21,NA,Mexico,New
7104,2024-06-22,APAC,India,Returning
7105,2023-10-02,EU,Netherlands,Returning
7106,2023-12-02,APAC,Japan,New
7107,2023-05-24,NA,United States,New
7108,2024-05-20,APAC,Singapore,Returning
7109,2023-10-01,NA,Canada,New
7110,2023-10-12,EU,Poland,New
7111,2023-02-08,NA,United States,New
7112,2025-02-17,NA,Canada,Returning
7113,2025-07-03,NA,Mexico,New
7114,2024-04-30,EU,Germany,Returning
7115,2024-06-06,EU,Germany,Returning
7116,2025-06-20,EU,Spain,New
7117,2024-05-13,APAC,India,Returning
7118,2024-08-29,EU,Italy,Returning
7119,2024-02-21,NA,United States,New
7120,2024-05-15,EU,Poland,New
7121,2024-05-23,EU,France,New
7122,2024-11-23,EU,France,Returning
7123,2024-08-11,EU,Italy,Returning
7124,2024-05-05,NA,Canada,Returning
7125,2023-03-15,EU,Germany,Returning
7126,2025-05-30,EU,Netherlands,New
7127,2025-05-15,APAC,India,Returning
7128,2023-06-29,NA,Canada,New
7129,2023-10-13,EU,Italy,New
7130,2025-08-06,EU,Spain,New
7131,2023-11-09,APAC,South Korea,Returning
7132,2025-03-02,EU,Germany,New
7133,2025-02-04,NA,United States,Returning
7134,2025-04-18,NA,Canada,New
7135,2023-01-16,APAC,Japan,New
7136,2024-04-15,EU,Italy,Returning
7137,2024-07-04,APAC,India,Returning
7138,2025-03-26,NA,United States,Returning
7139,2023-08-07,EU,Sweden,Returning
7140,2023-10-26,EU,Germany,New
7141,2023-06-25,APAC,India,New
7142,2025-01-12,EU,Germany,New
7143,2025-08-30,EU,Spain,New
7144,2023-05-17,EU,Germany,Returning
7145,2023-08-16,APAC,Japan,VIP
7146,2023-10-27,EU,Netherlands,New
7147,2025-05-15,EU,Sweden,Returning
7148,2024-03-10,EU,Germany,Returning
7149,2023-10-02,EU,Netherlands,New
7150,2023-11-10,EU,Sweden,Returning
7151,2024-08-05,EU,Italy,VIP
7152,2024-01-12,EU,Netherlands,New
7153,2023-05-17,NA,Canada,New
7154,2025-03-09,EU,Poland,New
7155,2024-02-16,APAC,South Korea,Returning
7156,2023-09-08,EU,Italy,Returning
7157,2024-12-10,NA,United States,New
7158,2024-12-26,EU,Poland,New
7159,2023-06-01,EU,Netherlands,Returning
7160,2023-03-13,NA,Mexico,New
7161,2023-02-14,NA,Canada,Returning
7162,2025-01-15,NA,Canada,New
7163,2024-09-01,NA,Canada,New
7164,2025-02-10,EU,Germany,New
7165,2024-09-02,NA,Canada,Returning
7166,2024-01-27,NA,Mexico,New
7167,2024-07-28,NA,Mexico,New
7168,2024-12-04,EU,Netherlands,New
7169,2024-01-24,APAC,South Korea,Returning
7170,2025-06-10,APAC,South Korea,New
7171,2025-05-26,APAC,Japan,New
7172,2025-02-18,EU,Sweden,New
7173,2025-08-24,NA,United States,Returning
7174,2024-01-16,EU,Spain,New
7175,2023-04-22,APAC,Japan,Returning
7176,2024-04-16,EU,Italy,New
7177,2024-12-27,EU,Poland,New
7178,2025-01-29,EU,France,New
7179,2024-01-14,EU,Italy,Returning
7180,2023-10-12,EU,Germany,Returning
7181,2024-03-09,NA,Mexico,Returning
7182,2025-02-21,EU,Netherlands,New
7183,2023-03-01,APAC,Australia,New
7184,2023-11-16,NA,United States,New
7185,2023-08-12,APAC,Singapore,New
7186,2025-02-24,NA,Mexico,New
7187,2024-04-02,EU,Italy,New
7188,2023-03-26,NA,Mexico,New
7189,2023-09-12,NA,Mexico,Returning
7190,2023-02-13,APAC,Australia,New
7191,2024-04-08,APAC,South Korea,Returning
7192,2025-08-29,APAC,India,New
7193,2024-07-06,EU,Spain,Returning
7194,2025-04-26,NA,United States,Returning
7195,2024-12-24,NA,United States,New
7196,2025-05-09,EU,Spain,New
7197,2023-10-30,NA,Canada,Returning
7198,2025-07-15,NA,United States,New
7199,2023-08-21,APAC,South Korea,Returning
7200,2024-03-02,APAC,Japan,New
7201,2024-10-25,EU,France,Returning
7202,2023-10-07,APAC,Singapore,Returning
7203,2023-09-15,EU,Sweden,Returning
7204,2023-05-07,APAC,Japan,Returning
7205,2023-01-05,EU,Germany,New
7206,2024-05-03,EU,Italy,Returning
7207,2025-08-19,EU,Netherlands,New
7208,2023-08-03,APAC,Japan,New
7209,2024-03-04,NA,Canada,Returning
7210,2025-06-30,NA,Canada,Returning
7211,2025-01-22,EU,Poland,Returning
7212,2023-01-04,APAC,Singapore,New
7213,2024-05-02,NA,Canada,Returning
7214,2023-05-20,NA,Canada,Returning
7215,2023-08-29,APAC,South Korea,New
7216,2023-08-29,EU,Netherlands,New
7217,2024-08-19,EU,France,Returning
7218,2023-07-13,APAC,Japan,Returning
7219,2023-09-03,NA,United States,New
7220,2023-08-08,EU,Italy,New
7221,2023-12-14,APAC,Australia,Returning
7222,2024-09-30,NA,Canada,Returning
7223,2024-01-25,APAC,Singapore,New
7224,2023-11-15,EU,Sweden,New
7225,2024-05-19,NA,United States,New
7226,2024-08-22,APAC,Australia,Returning
7227,2023-01-15,EU,France,Returning
7228,2025-05-17,NA,Canada,New
7229,2025-06-11,APAC,South Korea,Returning
7230,2024-08-09,EU,France,New
7231,2024-07-13,APAC,Japan,New
7232,2024-11-07,EU,Italy,Returning
7233,2024-03-05,EU,Sweden,Returning
7234,2023-12-23,NA,Mexico,New
7235,2023-12-10,NA,Canada,Returning
7236,2023-06-05,APAC,South Korea,New
7237,2025-03-30,EU,France,New
7238,2023-11-09,NA,United States,New
7239,2023-10-05,NA,United States,New
7240,2025-07-28,APAC,Japan,New
7241,2024-05-08,EU,Netherlands,New
7242,2024-08-28,NA,Canada,New
7243,2023-08-28,APAC,Australia,New
7244,2023-09-28,EU,France,New
7245,2024-12-10,NA,United States,New
7246,2024-03-15,EU,Sweden,New
7247,2023-05-24,EU,Spain,New
7248,2025-03-24,NA,Mexico,Returning
7249,2024-01-28,EU,Sweden,New
7250,2024-10-13,NA,United States,New
7251,2023-11-29,EU,Italy,New
7252,2024-06-30,EU,Germany,New
7253,2025-01-25,APAC,Singapore,Returning
7254,2025-05-12,NA,Mexico,New
7255,2023-07-21,EU,Netherlands,VIP
7256,2024-10-16,APAC,Australia,Returning
7257,2025-06-09,NA,Mexico,VIP
7258,2024-09-18,NA,United States,Returning
7259,2023-05-20,EU,Spain,Returning
7260,2023-07-04,EU,Italy,New
7261,2023-07-17,APAC,South Korea,New
7262,2023-04-14,EU,Poland,Returning
7263,2025-01-04,EU,Spain,New
7264,2025-07-29,EU,Sweden,New
7265,2024-05-18,EU,Germany,New
7266,2024-08-06,APAC,South Korea,New
7267,2025-01-23,EU,Poland,Returning
7268,2024-02-09,NA,United States,Returning
7269,2024-04-05,EU,Poland,New
7270,2024-07-27,NA,Canada,Returning
7271,2023-10-24,NA,Mexico,New
7272,2023-03-02,APAC,Singapore,New
7273,2024-07-07,APAC,Australia,New
7274,2025-03-11,EU,Netherlands,New
7275,2023-03-13,APAC,India,New
7276,2023-07-31,EU,Spain,Returning
7277,2023-09-14,EU,France,New
7278,2025-02-22,EU,Italy,New
7279,2024-05-06,NA,United States,New
7280,2024-06-04,EU,Germany,Returning
7281,2024-09-20,APAC,Singapore,New
7282,2023-09-27,NA,United States,Returning
7283,2024-11-25,APAC,India,Returning
7284,2023-01-30,EU,Germany,New
7285,2023-04-21,EU,Germany,New
7286,2025-03-05,EU,Netherlands,VIP
7287,2024-10-03,APAC,South Korea,New
7288,2023-06-21,NA,Mexico,Returning
7289,2024-03-03,APAC,India,Returning
7290,2023-02-20,NA,United States,New
7291,2024-10-16,NA,United States,Returning
7292,2025-01-06,NA,Mexico,New
7293,2023-09-29,EU,Poland,New
7294,2023-12-07,NA,Mexico,New
7295,2023-08-19,NA,Canada,New
7296,2024-01-15,NA,Mexico,New
7297,2023-09-23,APAC,Singapore,New
7298,2023-08-29,EU,Germany,Returning
7299,2024-02-24,EU,Germany,New
7300,2025-04-16,NA,United States,New
7301,2025-01-12,EU,Italy,Returning
7302,2023-10-17,APAC,India,New
7303,2025-07-07,NA,Mexico,VIP
7304,2023-07-24,APAC,Singapore,Returning
7305,2025-06-06,NA,Canada,New
7306,2023-10-29,EU,Poland,New
7307,2024-06-10,NA,Mexico,Returning
7308,2023-07-17,EU,Germany,New
7309,2025-01-12,EU,Sweden,Returning
7310,2023-11-06,EU,Netherlands,New
7311,2025-04-29,EU,Poland,New
7312,2023-03-22,EU,Netherlands,VIP
7313,2024-05-03,EU,Netherlands,New
7314,2023-06-04,APAC,South Korea,New
7315,2025-05-15,APAC,Japan,New
7316,2024-02-11,EU,Poland,New
7317,2024-10-18,EU,Poland,Returning
7318,2025-05-06,APAC,Singapore,New
7319,2024-06-05,EU,Sweden,New
7320,2023-02-25,NA,United States,Returning
7321,2023-08-03,NA,Canada,Returning
7322,2023-07-27,APAC,Singapore,Returning
7323,2025-06-09,NA,Mexico,New
7324,2025-06-03,EU,Sweden,Returning
7325,2024-04-09,EU,Germany,New
7326,2025-05-16,EU,Germany,Returning
7327,2023-08-28,EU,France,VIP
7328,2024-10-23,EU,Germany,Returning
7329,2024-01-17,EU,Italy,Returning
7330,2023-08-23,EU,France,Returning
7331,2023-09-01,EU,Sweden,New
7332,2024-02-13,EU,France,Returning
7333,2023-11-27,APAC,Japan,New
7334,2023-07-25,APAC,Singapore,New
7335,2023-11-22,EU,Italy,Returning
7336,2023-05-06,EU,Spain,Returning
7337,2025-08-02,EU,Italy,Returning
7338,2024-01-06,APAC,South Korea,New
7339,2023-04-15,NA,Mexico,Returning
7340,2024-07-14,NA,United States,New
7341,2025-05-10,NA,Canada,New
7342,2023-12-17,EU,Spain,New
7343,2025-04-03,EU,Italy,New
7344,2024-08-17,NA,Canada,New
7345,2024-12-21,EU,France,Returning
7346,2023-10-16,EU,Spain,Returning
7347,2023-02-05,EU,Spain,New
7348,2023-12-03,NA,United States,New
7349,2025-06-19,EU,Netherlands,New
7350,2025-02-09,EU,Germany,New
7351,2025-02-02,EU,Spain,Returning
7352,2025-05-05,NA,Canada,Returning
7353,2023-12-30,EU,Netherlands,New
7354,2023-11-10,EU,Italy,New
7355,2025-06-20,EU,Spain,Returning
7356,2024-07-10,APAC,Japan,Returning
7357,2023-10-18,NA,Canada,Returning
7358,2023-09-28,EU,Netherlands,New
7359,2025-05-04,APAC,Australia,New
7360,2023-02-21,EU,Spain,New
7361,2023-03-02,NA,Canada,New
7362,2024-12-19,APAC,Australia,New
7363,2023-01-02,EU,France,New
7364,2023-06-16,APAC,South Korea,New
7365,2025-08-22,EU,Germany,New
7366,2024-02-19,EU,Sweden,Returning
7367,2024-12-09,NA,Canada,Returning
7368,2024-04-19,EU,Italy,Returning
7369,2023-03-30,EU,Germany,New
7370,2023-06-29,NA,Canada,Returning
7371,2025-01-11,EU,France,Returning
7372,2023-04-03,EU,Italy,Returning
7373,2024-08-02,NA,Canada,New
7374,2023-12-05,EU,Germany,Returning
7375,2023-12-27,APAC,Japan,New
7376,2025-07-16,NA,Mexico,New
7377,2024-08-13,EU,France,New
7378,2024-08-22,EU,Netherlands,New
7379,2023-12-08,EU,Sweden,New
7380,2024-01-07,EU,Sweden,New
7381,2024-10-29,EU,Netherlands,New
7382,2023-02-07,APAC,Singapore,New
7383,2023-08-20,NA,Canada,Returning
7384,2024-08-07,NA,United States,Returning
7385,2024-08-30,APAC,Australia,Returning
7386,2023-03-31,EU,Netherlands,Returning
7387,2025-02-06,NA,Canada,Returning
7388,2024-06-12,EU,Poland,New
7389,2023-08-20,NA,Mexico,New
7390,2025-01-02,NA,Mexico,New
7391,2025-08-23,EU,Netherlands,New
7392,2024-02-17,NA,United States,Returning
