date,region,channel,spend,sessions
2023-06-30,NA,Paid Search,1189.86,4285
2023-06-30,NA,Social,851.33,3437
2023-06-30,NA,Email,318.2,438
2023-06-30,NA,Affiliate,424.55,1396
2023-06-30,NA,Direct,124.75,225
2023-06-30,APAC,Paid Search,724.12,2721
2023-06-30,APAC,Social,919.34,3809
2023-06-30,APAC,Email,199.01,485
2023-06-30,APAC,Affiliate,305.32,820
2023-06-30,APAC,Direct,55.34,100
2023-07-01,EU,Paid Search,940.36,3924
2023-07-01,EU,Social,958.95,3237
2023-07-01,EU,Email,356.17,693
2023-07-01,EU,Affiliate,357.94,799
2023-07-01,EU,Direct,85.13,136
2023-07-01,NA,Paid Search,984.12,3386
2023-07-01,NA,Social,728.04,4349
2023-07-01,NA,Email,311.5,856
2023-07-01,NA,Affiliate,314.78,1112
2023-07-01,NA,Direct,76.1,100
2023-07-01,APAC,Paid Search,649.73,3018
2023-07-01,APAC,Social,687.55,3637
2023-07-01,APAC,Email,157.38,316
2023-07-01,APAC,Affiliate,272.54,489
2023-07-01,APAC,Direct,92.38,159
2023-07-02,EU,Paid Search,1113.08,5008
2023-07-02,EU,Social,705.54,3037
2023-07-02,EU,Email,295.42,548
2023-07-02,EU,Affiliate,479.23,1459
2023-07-02,EU,Direct,84.28,135
2023-07-02,NA,Paid Search,907.95,3023
2023-07-02,NA,Social,881.14,3144
2023-07-02,NA,Email,269.65,488
2023-07-02,NA,Affiliate,355.12,1176
2023-07-02,NA,Direct,115.42,200
2023-07-02,APAC,Paid Search,1105.86,3803
2023-07-02,APAC,Social,523.89,1877
2023-07-02,APAC,Email,239.77,679
2023-07-02,APAC,Affiliate,280.41,1119
2023-07-02,APAC,Direct,50.0,100
2023-07-03,EU,Paid Search,1179.81,3888
2023-07-03,EU,Social,894.33,3369
2023-07-03,EU,Email,309.71,648
2023-07-03,EU,Affiliate,443.53,1344
2023-07-03,EU,Direct,101.63,158
2023-07-03,NA,Paid Search,964.9,2946
2023-07-03,NA,Social,762.32,2301
2023-07-03,NA,Email,224.42,313
2023-07-03,NA,Affiliate,305.31,951
2023-07-03,NA,Direct,68.42,100
2023-07-03,APAC,Paid Search,897.13,3284
2023-07-03,APAC,Social,673.73,2095
2023-07-03,APAC,Email,228.32,444
2023-07-03,APAC,Affiliate,377.42,1137
2023-07-03,APAC,Direct,79.98,114
2023-07-04,EU,Paid Search,1143.87,3398
2023-07-04,EU,Social,493.26,1662
2023-07-04,EU,Email,347.88,687
2023-07-04,EU,Affiliate,456.83,1756
2023-07-04,EU,Direct,90.1,159
2023-07-04,NA,Paid Search,753.89,2124
2023-07-04,NA,Social,772.73,3399
2023-07-04,NA,Email,267.55,732
2023-07-04,NA,Affiliate,431.31,1379
2023-07-04,NA,Direct,84.75,161
2023-07-04,APAC,Paid Search,745.18,2836
2023-07-04,APAC,Social,423.05,1853
2023-07-04,APAC,Email,315.72,783
2023-07-04,APAC,Affiliate,298.71,1039
2023-07-04,APAC,Direct,50.0,100
2023-07-05,EU,Paid Search,1231.25,5421
2023-07-05,EU,Social,968.07,3152
2023-07-05,EU,Email,374.05,721
2023-07-05,EU,Affiliate,512.31,1491
2023-07-05,EU,Direct,86.16,100
2023-07-05,NA,Paid Search,754.21,3056
2023-07-05,NA,Social,705.32,3431
2023-07-05,NA,Email,216.95,479
2023-07-05,NA,Affiliate,328.19,976
2023-07-05,NA,Direct,94.5,173
2023-07-05,APAC,Paid Search,940.12,4310
2023-07-05,APAC,Social,411.16,1393
2023-07-05,APAC,Email,185.76,416
2023-07-05,APAC,Affiliate,189.88,448
2023-07-05,APAC,Direct,75.37,101
2023-07-06,EU,Paid Search,875.76,3310
2023-07-06,EU,Social,867.59,2696
2023-07-06,EU,Email,305.99,251
2023-07-06,EU,Affiliate,346.63,1410
2023-07-06,EU,Direct,113.7,167
2023-07-06,NA,Paid Search,1105.9,2833
2023-07-06,NA,Social,977.23,4216
2023-07-06,NA,Email,256.45,525
2023-07-06,NA,Affiliate,341.77,1016
2023-07-06,NA,Direct,106.04,172
2023-07-06,APAC,Paid Search,740.52,2497
2023-07-06,APAC,Social,794.71,4241
2023-07-06,APAC,Email,152.08,315
2023-07-06,APAC,Affiliate,190.75,601
2023-07-06,APAC,Direct,60.0,100
2023-07-07,EU,Paid Search,1438.09,6174
2023-07-07,EU,Social,794.42,3636
2023-07-07,EU,Email,293.41,564
2023-07-07,EU,Affiliate,450.43,1450
2023-07-07,EU,Direct,99.99,221
2023-07-07,NA,Paid Search,1013.11,3448
2023-07-07,NA,Social,512.49,3147
2023-07-07,NA,Email,201.0,507
2023-07-07,NA,Affiliate,279.83,826
2023-07-07,NA,Direct,94.79,210
2023-07-07,APAC,Paid Search,686.19,3125
2023-07-07,APAC,Social,538.19,2419
2023-07-07,APAC,Email,160.88,334
2023-07-07,APAC,Affiliate,315.64,1112
2023-07-07,APAC,Direct,82.34,122
2023-07-08,EU,Paid Search,1125.27,4791
2023-07-08,EU,Social,1104.05,3542
2023-07-08,EU,Email,294.61,522
2023-07-08,EU,Affiliate,419.5,1105
2023-07-08,EU,Direct,103.03,185
2023-07-08,NA,Paid Search,712.32,2202
2023-07-08,NA,Social,770.17,2694
2023-07-08,NA,Email,275.65,432
2023-07-08,NA,Affiliate,363.2,1079
2023-07-08,NA,Direct,73.01,100
2023-07-08,APAC,Paid Search,906.09,4400
2023-07-08,APAC,Social,732.34,3516
2023-07-08,APAC,Email,192.71,386
2023-07-08,APAC,Affiliate,220.98,557
2023-07-08,APAC,Direct,78.2,100
2023-07-09,EU,Paid Search,1167.51,3409
2023-07-09,EU,Social,869.69,2966
2023-07-09,EU,Email,211.37,458
2023-07-09,EU,Affiliate,399.34,1389
2023-07-09,EU,Direct,122.77,201
2023-07-09,NA,Paid Search,1167.84,4748
2023-07-09,NA,Social,1002.24,3519
2023-07-09,NA,Email,242.0,430
2023-07-09,NA,Affiliate,343.39,887
2023-07-09,NA,Direct,69.98,100
2023-07-09,APAC,Paid Search,675.33,2012
2023-07-09,APAC,Social,395.48,2341
2023-07-09,APAC,Email,173.31,418
2023-07-09,APAC,Affiliate,341.67,1046
2023-07-09,APAC,Direct,55.73,101
2023-07-10,EU,Paid Search,1368.46,5617
2023-07-10,EU,Social,1021.48,4722
2023-07-10,EU,Email,328.76,781
2023-07-10,EU,Affiliate,362.85,1071
2023-07-10,EU,Direct,79.61,154
2023-07-10,NA,Paid Search,1101.11,2874
2023-07-10,NA,Social,454.26,1953
2023-07-10,NA,Email,247.12,445
2023-07-10,NA,Affiliate,358.56,1285
2023-07-10,NA,Direct,103.43,199
2023-07-10,APAC,Paid Search,849.82,3998
2023-07-10,APAC,Social,571.74,2558
2023-07-10,APAC,Email,232.02,535
2023-07-10,APAC,Affiliate,214.43,750
2023-07-10,APAC,Direct,79.38,100
2023-07-11,EU,Paid Search,1228.56,4130
2023-07-11,EU,Social,1158.69,5265
2023-07-11,EU,Email,283.98,512
2023-07-11,EU,Affiliate,457.09,1458
2023-07-11,EU,Direct,102.12,173
2023-07-11,NA,Paid Search,1039.79,4610
2023-07-11,NA,Social,733.96,2481
2023-07-11,NA,Email,240.71,479
2023-07-11,NA,Affiliate,353.73,1114
2023-07-11,NA,Direct,89.14,118
2023-07-11,APAC,Paid Search,582.1,1259
2023-07-11,APAC,Social,728.06,1625
2023-07-11,APAC,Email,222.78,488
2023-07-11,APAC,Affiliate,316.49,1036
2023-07-11,APAC,Direct,68.91,100
2023-07-12,EU,Paid Search,1083.75,4830
2023-07-12,EU,Social,966.31,3155
2023-07-12,EU,Email,258.06,724
2023-07-12,EU,Affiliate,328.78,984
2023-07-12,EU,Direct,102.88,184
2023-07-12,NA,Paid Search,1193.29,4679
2023-07-12,NA,Social,779.49,3624
2023-07-12,NA,Email,394.31,1341
2023-07-12,NA,Affiliate,377.3,1042
2023-07-12,NA,Direct,85.4,150
2023-07-12,APAC,Paid Search,668.06,2674
2023-07-12,APAC,Social,655.33,1904
2023-07-12,APAC,Email,227.83,408
2023-07-12,APAC,Affiliate,344.99,997
2023-07-12,APAC,Direct,50.0,100
2023-07-13,EU,Paid Search,1232.96,2566
2023-07-13,EU,Social,986.27,3484
2023-07-13,EU,Email,334.42,917
2023-07-13,EU,Affiliate,470.82,1373
2023-07-13,EU,Direct,114.88,191
2023-07-13,NA,Paid Search,1032.2,5878
2023-07-13,NA,Social,894.31,3360
2023-07-13,NA,Email,266.52,592
2023-07-13,NA,Affiliate,368.13,1110
2023-07-13,NA,Direct,90.49,130
2023-07-13,APAC,Paid Search,897.37,4354
2023-07-13,APAC,Social,689.6,3000
2023-07-13,APAC,Email,271.61,646
2023-07-13,APAC,Affiliate,266.13,616
2023-07-13,APAC,Direct,50.0,100
2023-07-14,EU,Paid Search,1706.85,5817
2023-07-14,EU,Social,551.98,2912
2023-07-14,EU,Email,316.02,610
2023-07-14,EU,Affiliate,326.39,1246
2023-07-14,EU,Direct,101.51,184
2023-07-14,NA,Paid Search,1029.23,4992
2023-07-14,NA,Social,797.4,2897
2023-07-14,NA,Email,280.91,576
2023-07-14,NA,Affiliate,272.65,676
2023-07-14,NA,Direct,86.54,166
2023-07-14,APAC,Paid Search,749.92,3193
2023-07-14,APAC,Social,609.53,3319
2023-07-14,APAC,Email,300.46,630
2023-07-14,APAC,Affiliate,245.72,650
2023-07-14,APAC,Direct,86.53,106
2023-07-15,EU,Paid Search,898.73,3948
2023-07-15,EU,Social,789.15,2447
2023-07-15,EU,Email,266.23,514
2023-07-15,EU,Affiliate,328.01,767
2023-07-15,EU,Direct,104.27,141
2023-07-15,NA,Paid Search,1108.56,4384
2023-07-15,NA,Social,689.25,2822
2023-07-15,NA,Email,293.75,733
2023-07-15,NA,Affiliate,196.74,419
2023-07-15,NA,Direct,88.5,134
2023-07-15,APAC,Paid Search,794.68,2587
2023-07-15,APAC,Social,526.11,2892
2023-07-15,APAC,Email,164.76,325
2023-07-15,APAC,Affiliate,276.45,980
2023-07-15,APAC,Direct,81.77,123
2023-07-16,EU,Paid Search,1161.62,3313
2023-07-16,EU,Social,1069.9,2928
2023-07-16,EU,Email,255.99,606
2023-07-16,EU,Affiliate,341.55,1162
2023-07-16,EU,Direct,120.86,225
2023-07-16,NA,Paid Search,904.87,2938
2023-07-16,NA,Social,626.75,2727
2023-07-16,NA,Email,330.37,668
2023-07-16,NA,Affiliate,341.62,1058
2023-07-16,NA,Direct,83.71,141
2023-07-16,APAC,Paid Search,571.67,2065
2023-07-16,APAC,Social,725.72,3686
2023-07-16,APAC,Email,278.39,475
2023-07-16,APAC,Affiliate,227.06,630
2023-07-16,APAC,Direct,82.14,100
2023-07-17,EU,Paid Search,1243.96,4597
2023-07-17,EU,Social,826.29,4006
2023-07-17,EU,Email,240.89,616
2023-07-17,EU,Affiliate,438.14,1259
2023-07-17,EU,Direct,80.94,121
2023-07-17,NA,Paid Search,1129.81,3540
2023-07-17,NA,Social,507.84,1785
2023-07-17,NA,Email,368.84,802
2023-07-17,NA,Affiliate,323.75,1471
2023-07-17,NA,Direct,99.34,202
2023-07-17,APAC,Paid Search,910.51,3791
2023-07-17,APAC,Social,662.63,2356
2023-07-17,APAC,Email,204.74,420
2023-07-17,APAC,Affiliate,276.12,718
2023-07-17,APAC,Direct,66.22,100
2023-07-18,EU,Paid Search,1116.06,5000
2023-07-18,EU,Social,940.45,2916
2023-07-18,EU,Email,237.7,440
2023-07-18,EU,Affiliate,345.33,988
2023-07-18,EU,Direct,129.37,166
2023-07-18,NA,Paid Search,841.92,3170
2023-07-18,NA,Social,662.08,1742
2023-07-18,NA,Email,242.32,330
2023-07-18,NA,Affiliate,286.83,926
2023-07-18,NA,Direct,64.16,115
2023-07-18,APAC,Paid Search,808.66,3752
2023-07-18,APAC,Social,642.17,2644
2023-07-18,APAC,Email,215.17,482
2023-07-18,APAC,Affiliate,366.15,885
2023-07-18,APAC,Direct,71.07,106
2023-07-19,EU,Paid Search,1420.97,5253
2023-07-19,EU,Social,788.68,3388
2023-07-19,EU,Email,234.07,616
2023-07-19,EU,Affiliate,365.08,842
2023-07-19,EU,Direct,112.84,189
2023-07-19,NA,Paid Search,1378.11,5066
2023-07-19,NA,Social,845.92,3934
2023-07-19,NA,Email,237.46,461
2023-07-19,NA,Affiliate,411.06,1049
2023-07-19,NA,Direct,86.7,100
2023-07-19,APAC,Paid Search,963.93,3859
2023-07-19,APAC,Social,839.62,3766
2023-07-19,APAC,Email,167.61,349
2023-07-19,APAC,Affiliate,446.7,980
2023-07-19,APAC,Direct,72.35,100
2023-07-20,EU,Paid Search,1451.08,4825
2023-07-20,EU,Social,1012.6,2996
2023-07-20,EU,Email,290.49,336
2023-07-20,EU,Affiliate,357.95,1205
2023-07-20,EU,Direct,83.1,158
2023-07-20,NA,Paid Search,881.09,2816
2023-07-20,NA,Social,624.42,3540
2023-07-20,NA,Email,162.78,344
2023-07-20,NA,Affiliate,329.41,1313
2023-07-20,NA,Direct,78.33,112
2023-07-20,APAC,Paid Search,745.37,2635
2023-07-20,APAC,Social,724.0,2992
2023-07-20,APAC,Email,165.9,304
2023-07-20,APAC,Affiliate,311.99,1064
2023-07-20,APAC,Direct,97.22,133
2023-07-21,EU,Paid Search,1204.75,4518
2023-07-21,EU,Social,997.5,4739
2023-07-21,EU,Email,239.58,319
2023-07-21,EU,Affiliate,422.78,1034
2023-07-21,EU,Direct,86.86,121
2023-07-21,NA,Paid Search,692.6,2288
2023-07-21,NA,Social,714.77,2729
2023-07-21,NA,Email,199.45,528
2023-07-21,NA,Affiliate,416.03,1664
2023-07-21,NA,Direct,68.36,111
2023-07-21,APAC,Paid Search,1236.14,4495
2023-07-21,APAC,Social,669.82,2737
2023-07-21,APAC,Email,208.14,573
2023-07-21,APAC,Affiliate,186.73,534
2023-07-21,APAC,Direct,82.76,108
2023-07-22,EU,Paid Search,1315.89,4856
2023-07-22,EU,Social,1047.4,4092
2023-07-22,EU,Email,282.09,584
2023-07-22,EU,Affiliate,396.58,1236
2023-07-22,EU,Direct,109.29,171
2023-07-22,NA,Paid Search,966.48,2682
2023-07-22,NA,Social,805.2,2561
2023-07-22,NA,Email,279.52,531
2023-07-22,NA,Affiliate,319.74,855
2023-07-22,NA,Direct,87.49,126
2023-07-22,APAC,Paid Search,777.36,2961
2023-07-22,APAC,Social,586.05,2647
2023-07-22,APAC,Email,258.15,518
2023-07-22,APAC,Affiliate,281.55,500
2023-07-22,APAC,Direct,78.54,100
2023-07-23,EU,Paid Search,1264.02,4072
2023-07-23,EU,Social,867.2,2855
2023-07-23,EU,Email,264.14,291
2023-07-23,EU,Affiliate,465.76,1357
2023-07-23,EU,Direct,93.09,100
2023-07-23,NA,Paid Search,940.97,2489
2023-07-23,NA,Social,465.15,2119
2023-07-23,NA,Email,229.52,695
2023-07-23,NA,Affiliate,329.86,908
2023-07-23,NA,Direct,108.84,150
2023-07-23,APAC,Paid Search,847.19,3730
2023-07-23,APAC,Social,649.29,2531
2023-07-23,APAC,Email,268.43,637
2023-07-23,APAC,Affiliate,408.18,1483
2023-07-23,APAC,Direct,71.39,109
2023-07-24,EU,Paid Search,1196.72,3437
2023-07-24,EU,Social,935.45,4920
2023-07-24,EU,Email,348.15,595
2023-07-24,EU,Affiliate,362.46,1298
2023-07-24,EU,Direct,89.37,112
2023-07-24,NA,Paid Search,874.62,2941
2023-07-24,NA,Social,930.83,3917
2023-07-24,NA,Email,236.94,594
2023-07-24,NA,Affiliate,303.77,744
2023-07-24,NA,Direct,81.23,115
2023-07-24,APAC,Paid Search,895.14,4500
2023-07-24,APAC,Social,482.6,1909
2023-07-24,APAC,Email,242.75,568
2023-07-24,APAC,Affiliate,403.89,1459
2023-07-24,APAC,Direct,65.13,100
2023-07-25,EU,Paid Search,1052.8,3625
2023-07-25,EU,Social,988.31,4144
2023-07-25,EU,Email,294.49,669
2023-07-25,EU,Affiliate,455.69,1582
2023-07-25,EU,Direct,116.41,183
2023-07-25,NA,Paid Search,842.41,2678
2023-07-25,NA,Social,721.87,3137
2023-07-25,NA,Email,302.47,636
2023-07-25,NA,Affiliate,280.4,967
2023-07-25,NA,Direct,90.87,148
2023-07-25,APAC,Paid Search,1247.88,6502
2023-07-25,APAC,Social,708.47,2882
2023-07-25,APAC,Email,246.56,258
2023-07-25,APAC,Affiliate,196.41,737
2023-07-25,APAC,Direct,62.0,100
2023-07-26,EU,Paid Search,1396.09,5118
2023-07-26,EU,Social,910.88,4121
2023-07-26,EU,Email,338.63,894
2023-07-26,EU,Affiliate,317.16,1055
2023-07-26,EU,Direct,120.72,104
2023-07-26,NA,Paid Search,1138.63,3924
2023-07-26,NA,Social,589.81,2343
2023-07-26,NA,Email,339.3,425
2023-07-26,NA,Affiliate,387.7,916
2023-07-26,NA,Direct,116.64,273
2023-07-26,APAC,Paid Search,687.84,2361
2023-07-26,APAC,Social,737.13,3901
2023-07-26,APAC,Email,235.59,332
2023-07-26,APAC,Affiliate,224.94,694
2023-07-26,APAC,Direct,62.15,100
2023-07-27,EU,Paid Search,972.36,2712
2023-07-27,EU,Social,731.58,3454
2023-07-27,EU,Email,335.33,672
2023-07-27,EU,Affiliate,297.76,942
2023-07-27,EU,Direct,98.87,187
2023-07-27,NA,Paid Search,1008.99,2810
2023-07-27,NA,Social,775.57,2854
2023-07-27,NA,Email,228.95,415
2023-07-27,NA,Affiliate,318.66,900
2023-07-27,NA,Direct,77.87,134
2023-07-27,APAC,Paid Search,620.98,2207
2023-07-27,APAC,Social,550.73,2024
2023-07-27,APAC,Email,249.07,580
2023-07-27,APAC,Affiliate,297.49,1063
2023-07-27,APAC,Direct,95.93,165
2023-07-28,EU,Paid Search,1226.39,5097
2023-07-28,EU,Social,746.67,2770
2023-07-28,EU,Email,297.98,621
2023-07-28,EU,Affiliate,326.68,672
2023-07-28,EU,Direct,95.99,154
2023-07-28,NA,Paid Search,1300.56,4504
2023-07-28,NA,Social,820.55,3446
2023-07-28,NA,Email,366.75,797
2023-07-28,NA,Affiliate,279.39,922
2023-07-28,NA,Direct,86.76,122
2023-07-28,APAC,Paid Search,718.98,2537
2023-07-28,APAC,Social,578.41,2234
2023-07-28,APAC,Email,223.72,498
2023-07-28,APAC,Affiliate,271.0,734
2023-07-28,APAC,Direct,63.77,108
2023-07-29,EU,Paid Search,1226.03,3624
2023-07-29,EU,Social,616.78,3069
2023-07-29,EU,Email,253.26,380
2023-07-29,EU,Affiliate,434.91,893
2023-07-29,EU,Direct,89.96,157
2023-07-29,NA,Paid Search,1101.3,3541
2023-07-29,NA,Social,713.48,2513
2023-07-29,NA,Email,236.58,432
2023-07-29,NA,Affiliate,335.49,1178
2023-07-29,NA,Direct,91.25,134
2023-07-29,APAC,Paid Search,739.34,2987
2023-07-29,APAC,Social,774.8,3272
2023-07-29,APAC,Email,230.88,241
2023-07-29,APAC,Affiliate,240.23,515
2023-07-29,APAC,Direct,72.4,100
2023-07-30,EU,Paid Search,1728.44,6965
2023-07-30,EU,Social,941.84,3541
2023-07-30,EU,Email,280.09,588
2023-07-30,EU,Affiliate,522.52,1807
2023-07-30,EU,Direct,108.14,153
2023-07-30,NA,Paid Search,663.86,2117
2023-07-30,NA,Social,699.37,2807
2023-07-30,NA,Email,251.37,515
2023-07-30,NA,Affiliate,291.75,1032
2023-07-30,NA,Direct,108.8,152
2023-07-30,APAC,Paid Search,861.68,2357
2023-07-30,APAC,Social,469.85,2469
2023-07-30,APAC,Email,248.68,499
2023-07-30,APAC,Affiliate,303.1,994
2023-07-30,APAC,Direct,53.18,100
2023-07-31,EU,Paid Search,901.5,3314
2023-07-31,EU,Social,1061.41,4929
2023-07-31,EU,Email,268.42,321
2023-07-31,EU,Affiliate,453.11,1374
2023-07-31,EU,Direct,98.62,154
2023-07-31,NA,Paid Search,891.23,2830
2023-07-31,NA,Social,701.04,3246
2023-07-31,NA,Email,221.44,403
2023-07-31,NA,Affiliate,300.96,767
2023-07-31,NA,Direct,79.24,119
2023-07-31,APAC,Paid Search,939.21,3949
2023-07-31,APAC,Social,1002.78,5043
2023-07-31,APAC,Email,243.49,467
2023-07-31,APAC,Affiliate,339.25,1350
2023-07-31,APAC,Direct,75.18,113
2023-08-01,EU,Paid Search,1277.64,5969
2023-08-01,EU,Social,790.45,4281
2023-08-01,EU,Email,326.95,578
2023-08-01,EU,Affiliate,377.55,1211
2023-08-01,EU,Direct,88.0,167
2023-08-01,NA,Paid Search,1138.99,2905
2023-08-01,NA,Social,845.98,3676
2023-08-01,NA,Email,267.91,614
2023-08-01,NA,Affiliate,347.31,1136
2023-08-01,NA,Direct,74.25,145
2023-08-01,APAC,Paid Search,939.55,2563
2023-08-01,APAC,Social,709.25,1949
2023-08-01,APAC,Email,137.21,358
2023-08-01,APAC,Affiliate,362.83,1052
2023-08-01,APAC,Direct,76.33,123
2023-08-02,EU,Paid Search,1150.29,3355
2023-08-02,EU,Social,705.17,3516
2023-08-02,EU,Email,280.54,369
2023-08-02,EU,Affiliate,376.56,1071
2023-08-02,EU,Direct,136.35,184
2023-08-02,NA,Paid Search,1045.18,3859
2023-08-02,NA,Social,760.05,2888
2023-08-02,NA,Email,258.36,445
2023-08-02,NA,Affiliate,377.31,1136
2023-08-02,NA,Direct,72.11,127
2023-08-02,APAC,Paid Search,890.51,2889
2023-08-02,APAC,Social,768.3,3346
2023-08-02,APAC,Email,243.72,419
2023-08-02,APAC,Affiliate,264.4,909
2023-08-02,APAC,Direct,65.82,100
2023-08-03,EU,Paid Search,1374.53,6025
2023-08-03,EU,Social,898.66,2677
2023-08-03,EU,Email,345.14,410
2023-08-03,EU,Affiliate,402.98,1568
2023-08-03,EU,Direct,88.07,150
2023-08-03,NA,Paid Search,766.1,2486
2023-08-03,NA,Social,878.48,3704
2023-08-03,NA,Email,139.14,255
2023-08-03,NA,Affiliate,231.8,669
2023-08-03,NA,Direct,73.4,100
2023-08-03,APAC,Paid Search,688.44,1889
2023-08-03,APAC,Social,642.11,2284
2023-08-03,APAC,Email,217.92,489
2023-08-03,APAC,Affiliate,363.58,1136
2023-08-03,APAC,Direct,76.14,109
2023-08-04,EU,Paid Search,1017.16,3962
2023-08-04,EU,Social,900.66,3811
2023-08-04,EU,Email,291.41,550
2023-08-04,EU,Affiliate,355.7,1058
2023-08-04,EU,Direct,85.11,159
2023-08-04,NA,Paid Search,1042.82,1608
2023-08-04,NA,Social,917.88,4907
2023-08-04,NA,Email,241.57,447
2023-08-04,NA,Affiliate,406.18,1531
2023-08-04,NA,Direct,58.48,101
2023-08-04,APAC,Paid Search,1035.36,3177
2023-08-04,APAC,Social,497.95,2364
2023-08-04,APAC,Email,297.22,762
2023-08-04,APAC,Affiliate,319.76,938
2023-08-04,APAC,Direct,69.4,103
2023-08-05,EU,Paid Search,1127.06,3442
2023-08-05,EU,Social,977.49,2993
2023-08-05,EU,Email,332.04,598
2023-08-05,EU,Affiliate,421.79,1077
2023-08-05,EU,Direct,73.68,142
2023-08-05,NA,Paid Search,1178.29,3856
2023-08-05,NA,Social,1028.8,5745
2023-08-05,NA,Email,276.17,392
2023-08-05,NA,Affiliate,252.75,785
2023-08-05,NA,Direct,98.84,199
2023-08-05,APAC,Paid Search,870.62,3553
2023-08-05,APAC,Social,780.05,2186
2023-08-05,APAC,Email,179.97,391
2023-08-05,APAC,Affiliate,309.59,728
2023-08-05,APAC,Direct,79.13,137
2023-08-06,EU,Paid Search,1217.71,4831
2023-08-06,EU,Social,929.51,4290
2023-08-06,EU,Email,284.12,483
2023-08-06,EU,Affiliate,379.67,1215
2023-08-06,EU,Direct,66.34,100
2023-08-06,NA,Paid Search,863.94,2115
2023-08-06,NA,Social,744.31,1649
2023-08-06,NA,Email,267.88,499
2023-08-06,NA,Affiliate,344.74,1269
2023-08-06,NA,Direct,95.06,107
2023-08-06,APAC,Paid Search,655.82,1913
2023-08-06,APAC,Social,987.08,2694
2023-08-06,APAC,Email,191.79,468
2023-08-06,APAC,Affiliate,269.28,762
2023-08-06,APAC,Direct,89.64,100
2023-08-07,EU,Paid Search,1267.64,3768
2023-08-07,EU,Social,911.73,4678
2023-08-07,EU,Email,267.35,521
2023-08-07,EU,Affiliate,455.45,928
2023-08-07,EU,Direct,109.14,144
2023-08-07,NA,Paid Search,1168.68,3937
2023-08-07,NA,Social,677.87,2939
2023-08-07,NA,Email,303.78,554
2023-08-07,NA,Affiliate,303.12,1124
2023-08-07,NA,Direct,81.73,113
2023-08-07,APAC,Paid Search,768.35,3195
2023-08-07,APAC,Social,723.6,2461
2023-08-07,APAC,Email,180.37,425
2023-08-07,APAC,Affiliate,303.99,453
2023-08-07,APAC,Direct,71.92,104
2023-08-08,EU,Paid Search,1366.44,6305
2023-08-08,EU,Social,832.32,5327
2023-08-08,EU,Email,213.04,412
2023-08-08,EU,Affiliate,392.38,1339
2023-08-08,EU,Direct,112.13,206
2023-08-08,NA,Paid Search,1136.68,4232
2023-08-08,NA,Social,723.3,2328
2023-08-08,NA,Email,237.59,459
2023-08-08,NA,Affiliate,253.96,881
2023-08-08,NA,Direct,71.98,120
2023-08-08,APAC,Paid Search,886.75,2350
2023-08-08,APAC,Social,486.34,1775
2023-08-08,APAC,Email,183.51,473
2023-08-08,APAC,Affiliate,287.91,739
2023-08-08,APAC,Direct,79.1,154
2023-08-09,EU,Paid Search,1084.96,3745
2023-08-09,EU,Social,798.9,3753
2023-08-09,EU,Email,316.34,665
2023-08-09,EU,Affiliate,397.64,898
2023-08-09,EU,Direct,75.16,112
2023-08-09,NA,Paid Search,793.42,2906
2023-08-09,NA,Social,555.84,2086
2023-08-09,NA,Email,229.07,229
2023-08-09,NA,Affiliate,280.07,884
2023-08-09,NA,Direct,106.52,207
2023-08-09,APAC,Paid Search,863.75,3204
2023-08-09,APAC,Social,738.94,2468
2023-08-09,APAC,Email,142.27,233
2023-08-09,APAC,Affiliate,251.07,831
2023-08-09,APAC,Direct,50.74,100
2023-08-10,EU,Paid Search,1120.7,3113
2023-08-10,EU,Social,1026.9,5103
2023-08-10,EU,Email,310.32,784
2023-08-10,EU,Affiliate,392.72,1128
2023-08-10,EU,Direct,93.4,107
2023-08-10,NA,Paid Search,975.97,3227
2023-08-10,NA,Social,660.55,2232
2023-08-10,NA,Email,281.92,622
2023-08-10,NA,Affiliate,370.4,920
2023-08-10,NA,Direct,96.69,157
2023-08-10,APAC,Paid Search,706.18,2550
2023-08-10,APAC,Social,339.77,1873
2023-08-10,APAC,Email,207.71,331
2023-08-10,APAC,Affiliate,327.65,731
2023-08-10,APAC,Direct,71.03,115
2023-08-11,EU,Paid Search,1284.22,4151
2023-08-11,EU,Social,848.29,4483
2023-08-11,EU,Email,306.01,686
2023-08-11,EU,Affiliate,335.28,1050
2023-08-11,EU,Direct,94.97,100
2023-08-11,NA,Paid Search,894.25,3010
2023-08-11,NA,Social,839.34,2118
2023-08-11,NA,Email,299.43,862
2023-08-11,NA,Affiliate,346.14,904
2023-08-11,NA,Direct,75.82,100
2023-08-11,APAC,Paid Search,738.98,1632
2023-08-11,APAC,Social,588.37,4135
2023-08-11,APAC,Email,237.53,412
2023-08-11,APAC,Affiliate,159.3,434
2023-08-11,APAC,Direct,81.65,122
2023-08-12,EU,Paid Search,1288.59,5940
2023-08-12,EU,Social,992.25,4467
2023-08-12,EU,Email,279.52,438
2023-08-12,EU,Affiliate,421.53,1540
2023-08-12,EU,Direct,71.37,129
2023-08-12,NA,Paid Search,1166.87,2908
2023-08-12,NA,Social,732.61,3277
2023-08-12,NA,Email,235.5,616
2023-08-12,NA,Affiliate,411.0,1111
2023-08-12,NA,Direct,74.18,119
2023-08-12,APAC,Paid Search,899.11,2613
2023-08-12,APAC,Social,525.03,1624
2023-08-12,APAC,Email,204.32,359
