return_id,order_id,return_date,reason_code,refund_amount
16052,253908,2023-12-07,Damaged,113.43
16053,253921,2023-12-08,Wrong Size,20.36
16054,253926,2023-11-29,Not as Described,11.87
16055,253928,2023-12-07,Changed Mind,15.09
16056,253934,2023-12-08,Wrong Size,15.06
16057,253946,2023-12-13,Wrong Size,63.46
16058,253969,2023-12-10,Damaged,46.71
16059,253976,2023-11-25,Wrong Size,146.34
16060,253983,2023-12-02,Wrong Size,91.58
16061,253984,2023-12-10,Wrong Size,25.26
16062,254013,2023-12-14,Changed Mind,95.69
16063,254022,2023-12-08,Changed Mind,61.64
16064,254025,2023-12-10,Wrong Size,32.62
16065,254027,2023-12-13,Wrong Size,32.37
16066,254041,2023-12-04,Wrong Size,52.95
16067,254075,2023-12-03,Damaged,64.71
16068,254078,2023-12-11,Wrong Size,160.73
16069,254091,2023-11-30,Wrong Size,54.35
16070,254161,2023-12-12,Damaged,83.52
16071,254164,2023-12-16,Late Delivery,193.32
16072,254196,2023-12-08,Wrong Size,22.95
16073,254208,2023-12-01,Wrong Size,18.01
16074,254261,2023-11-24,Wrong Size,20.24
16075,254273,2023-12-08,Changed Mind,31.34
16076,254279,2023-12-07,Changed Mind,15.73
16077,254319,2023-11-25,Damaged,35.34
16078,254338,2023-11-27,Wrong Size,85.25
16079,254342,2023-12-09,Not as Described,193.64
16080,254351,2023-12-09,Not as Described,15.38
16081,254356,2023-12-04,Changed Mind,23.22
16082,254380,2023-12-12,Damaged,41.65
16083,254391,2023-11-27,Wrong Size,55.31
16084,254393,2023-12-13,Wrong Size,45.45
16085,254400,2023-12-06,Damaged,37.74
16086,254405,2023-12-11,Wrong Size,55.31
16087,254450,2023-12-04,Changed Mind,83.37
16088,254466,2023-12-07,Wrong Size,94.6
16089,254517,2023-11-30,Not as Described,59.59
16090,254521,2023-12-11,Not as Described,112.67
16091,254522,2023-12-09,Wrong Size,79.46
16092,254537,2023-11-28,Wrong Size,100.07
16093,254559,2023-12-02,Late Delivery,56.93
16094,254602,2023-12-13,Wrong Size,19.63
16095,254626,2023-12-12,Damaged,27.49
16096,254650,2023-12-11,Late Delivery,18.46
16097,254671,2023-12-06,Changed Mind,80.95
16098,254719,2023-12-09,Damaged,13.02
16099,254741,2023-12-03,Wrong Size,65.41
16100,254749,2023-11-26,Changed Mind,121.21
16101,254770,2023-11-29,Not as Described,138.59
16102,254787,2023-12-12,Not as Described,122.54
16103,254790,2023-12-14,Damaged,43.74
16104,254792,2023-11-29,Wrong Size,67.63
16105,254794,2023-12-05,Wrong Size,73.1
16106,254876,2023-12-06,Not as Described,134.31
16107,254895,2023-12-05,Late Delivery,35.46
16108,254910,2023-12-05,Changed Mind,104.49
16109,254920,2023-12-09,Damaged,29.53
16110,254926,2023-11-27,Damaged,30.95
16111,254934,2023-12-01,Wrong Size,28.04
16112,254937,2023-12-04,Damaged,109.32
16113,254962,2023-12-14,Damaged,43.95
16114,254967,2023-12-11,Changed Mind,27.33
16115,254975,2023-12-07,Wrong Size,74.64
16116,254976,2023-12-13,Not as Described,58.34
16117,254988,2023-12-15,Wrong Size,29.22
16118,254989,2023-12-19,Not as Described,105.91
16119,254993,2023-12-05,Wrong Size,16.14
16120,255009,2023-12-09,Wrong Size,75.07
16121,255022,2023-12-22,Late Delivery,53.44
16122,255043,2023-12-10,Not as Described,123.39
16123,255056,2023-12-18,Wrong Size,262.5
16124,255084,2023-12-12,Damaged,45.16
16125,255100,2023-12-04,Wrong Size,80.99
16126,255109,2023-12-11,Wrong Size,39.55
16127,255111,2023-12-14,Wrong Size,28.38
16128,255121,2023-12-03,Damaged,80.31
16129,255124,2023-12-11,Changed Mind,91.96
16130,255125,2023-12-07,Damaged,21.08
16131,255157,2023-12-13,Changed Mind,38.37
16132,255163,2023-12-11,Not as Described,114.95
16133,255179,2023-12-20,Wrong Size,33.04
16134,255193,2023-12-14,Not as Described,101.97
16135,255204,2023-11-26,Wrong Size,43.47
16136,255234,2023-12-02,Not as Described,91.07
16137,255240,2023-12-03,Changed Mind,212.68
16138,255268,2023-12-05,Wrong Size,87.6
16139,255287,2023-12-13,Changed Mind,112.42
16140,255308,2023-12-11,Wrong Size,49.26
16141,255356,2023-11-28,Damaged,84.0
16142,255422,2023-11-28,Not as Described,81.54
16143,255483,2023-12-06,Damaged,90.14
16144,255510,2023-12-06,Not as Described,47.16
16145,255518,2023-12-08,Wrong Size,28.25
16146,255520,2023-12-13,Wrong Size,28.54
16147,255525,2023-12-09,Not as Described,41.98
16148,255621,2023-11-30,Damaged,19.42
16149,255623,2023-12-10,Damaged,89.7
16150,255624,2023-11-28,Not as Described,77.1
16151,255638,2023-12-04,Wrong Size,33.02
16152,255652,2023-12-15,Wrong Size,55.86
16153,255664,2023-12-02,Late Delivery,37.02
16154,255666,2023-12-17,Late Delivery,36.98
16155,255668,2023-12-14,Wrong Size,43.0
16156,255682,2023-12-12,Wrong Size,87.17
16157,255683,2023-11-30,Damaged,108.91
16158,255686,2023-12-06,Not as Described,51.0
16159,255716,2023-12-03,Wrong Size,17.71
16160,255731,2023-12-10,Late Delivery,37.47
16161,255732,2023-12-13,Damaged,89.05
16162,255743,2023-12-11,Wrong Size,51.36
16163,255763,2023-12-01,Damaged,152.74
16164,255767,2023-12-03,Changed Mind,50.93
16165,255776,2023-11-30,Late Delivery,59.34
16166,255779,2023-12-02,Wrong Size,37.76
16167,255833,2023-12-14,Wrong Size,86.32
16168,255852,2023-12-02,Wrong Size,80.39
16169,255854,2023-12-15,Late Delivery,48.39
16170,255864,2023-12-13,Wrong Size,162.82
16171,255869,2023-12-06,Damaged,43.3
16172,255875,2023-12-20,Late Delivery,13.21
16173,255935,2023-12-15,Changed Mind,33.71
16174,255943,2023-12-04,Wrong Size,30.17
16175,255944,2023-12-13,Not as Described,47.35
16176,255955,2023-12-10,Wrong Size,130.48
16177,255958,2023-12-22,Not as Described,50.85
16178,255961,2023-12-09,Late Delivery,32.61
16179,256000,2023-11-29,Not as Described,13.65
16180,256073,2023-12-19,Damaged,39.42
16181,256082,2023-12-02,Not as Described,78.72
16182,256128,2023-12-06,Wrong Size,50.3
16183,256161,2023-11-30,Changed Mind,45.98
16184,256204,2023-11-29,Damaged,75.1
16185,256216,2023-12-15,Wrong Size,50.32
16186,256217,2023-11-28,Changed Mind,21.16
16187,256227,2023-12-07,Damaged,20.72
16188,256232,2023-12-08,Not as Described,105.45
16189,256234,2023-12-02,Changed Mind,25.41
16190,256247,2023-12-07,Wrong Size,142.99
16191,256273,2023-12-03,Changed Mind,64.27
16192,256311,2023-12-08,Wrong Size,25.89
16193,256313,2023-12-05,Not as Described,11.52
16194,256323,2023-12-09,Not as Described,145.09
16195,256340,2023-12-10,Wrong Size,29.21
16196,256352,2023-12-03,Wrong Size,111.95
16197,256360,2023-12-02,Damaged,22.91
16198,256364,2023-12-16,Not as Described,269.85
16199,256408,2023-12-15,Not as Described,65.45
16200,256414,2023-12-13,Not as Described,68.09
16201,256421,2023-12-14,Wrong Size,18.02
16202,256431,2023-12-04,Changed Mind,51.35
16203,256434,2023-12-15,Wrong Size,39.01
16204,256441,2023-12-04,Damaged,11.86
16205,256486,2023-12-02,Wrong Size,156.74
16206,256498,2023-12-17,Damaged,26.4
16207,256502,2023-11-30,Changed Mind,91.06
16208,256579,2023-11-30,Not as Described,52.32
16209,256588,2023-12-02,Not as Described,71.4
16210,256599,2023-12-02,Not as Described,42.85
16211,256608,2023-12-14,Wrong Size,57.69
16212,256626,2023-12-20,Wrong Size,27.05
16213,256634,2023-12-09,Wrong Size,10.34
16214,256681,2023-12-08,Wrong Size,124.9
16215,256683,2023-12-16,Late Delivery,93.07
16216,256706,2023-12-03,Late Delivery,16.92
16217,256712,2023-12-03,Damaged,66.37
16218,256717,2023-12-13,Not as Described,68.83
16219,256718,2023-12-11,Wrong Size,90.84
16220,256719,2023-12-03,Wrong Size,144.69
16221,256756,2023-12-17,Damaged,98.21
16222,256774,2023-12-09,Wrong Size,116.91
16223,256782,2023-12-08,Wrong Size,103.77
16224,256784,2023-12-08,Not as Described,139.77
16225,256843,2023-12-10,Damaged,147.67
16226,256848,2023-12-04,Late Delivery,121.63
16227,256849,2023-12-12,Wrong Size,179.86
16228,256860,2023-12-07,Wrong Size,79.44
16229,256868,2023-12-07,Wrong Size,77.09
16230,256900,2023-12-05,Wrong Size,103.36
16231,256902,2023-12-13,Not as Described,157.28
16232,256916,2023-12-09,Not as Described,14.22
16233,256933,2023-12-12,Wrong Size,100.1
16234,256939,2023-12-13,Damaged,59.0
16235,256943,2023-12-11,Damaged,304.75
16236,256962,2023-12-18,Not as Described,104.8
16237,256967,2023-12-13,Not as Described,184.15
16238,256971,2023-11-30,Wrong Size,45.38
16239,257007,2023-12-15,Wrong Size,134.24
16240,257019,2023-12-06,Changed Mind,52.86
16241,257034,2023-12-17,Wrong Size,56.7
16242,257045,2023-11-29,Damaged,64.7
16243,257056,2023-12-16,Damaged,36.16
16244,257077,2023-11-28,Changed Mind,115.42
16245,257085,2023-12-14,Wrong Size,48.08
16246,257113,2023-12-19,Not as Described,197.39
16247,257121,2023-12-10,Changed Mind,143.81
16248,257123,2023-12-04,Not as Described,11.23
16249,257128,2023-12-11,Late Delivery,21.86
16250,257143,2023-12-17,Late Delivery,85.03
16251,257163,2023-12-12,Not as Described,133.47
16252,257164,2023-12-18,Wrong Size,83.46
16253,257182,2023-12-19,Wrong Size,22.4
16254,257208,2023-12-06,Damaged,97.46
16255,257224,2023-12-14,Damaged,60.38
16256,257227,2023-12-19,Damaged,230.48
16257,257252,2023-12-12,Late Delivery,27.97
16258,257259,2023-12-21,Damaged,41.78
16259,257274,2023-12-19,Changed Mind,99.45
16260,257309,2023-12-02,Not as Described,46.78
16261,257344,2023-12-07,Damaged,43.94
16262,257351,2023-12-17,Not as Described,51.53
16263,257362,2023-12-08,Changed Mind,99.57
16264,257378,2023-12-14,Damaged,52.18
16265,257384,2023-12-22,Not as Described,167.05
16266,257400,2023-12-07,Wrong Size,20.66
16267,257405,2023-12-14,Wrong Size,171.91
16268,257417,2023-12-13,Damaged,32.86
16269,257425,2023-12-09,Wrong Size,24.98
16270,257434,2023-12-11,Changed Mind,16.33
16271,257457,2023-12-13,Not as Described,31.34
16272,257459,2023-12-17,Wrong Size,25.49
16273,257460,2023-12-06,Damaged,24.7
16274,257477,2023-12-07,Changed Mind,80.86
16275,257478,2023-12-11,Not as Described,92.69
16276,257495,2023-12-02,Late Delivery,50.14
16277,257497,2023-11-29,Late Delivery,87.7
16278,257507,2023-12-03,Damaged,157.61
16279,257514,2023-12-09,Wrong Size,47.0
16280,257553,2023-11-29,Damaged,37.64
16281,257581,2023-12-08,Changed Mind,52.46
16282,257586,2023-12-03,Damaged,138.19
16283,257589,2023-12-12,Damaged,43.68
16284,257621,2023-12-09,Not as Described,51.07
16285,257635,2023-11-28,Wrong Size,107.39
16286,257644,2023-12-03,Wrong Size,55.86
16287,257657,2023-12-01,Late Delivery,52.74
16288,257673,2023-12-18,Late Delivery,111.26
16289,257675,2023-12-04,Wrong Size,69.03
16290,257696,2023-12-15,Late Delivery,97.21
16291,257704,2023-11-27,Wrong Size,73.66
16292,257711,2023-12-07,Not as Described,25.07
16293,257712,2023-11-27,Changed Mind,56.76
16294,257728,2023-12-13,Wrong Size,45.66
16295,257732,2023-12-17,Wrong Size,84.79
16296,257734,2023-12-16,Changed Mind,112.2
16297,257740,2023-12-20,Not as Described,59.34
16298,257760,2023-12-17,Late Delivery,17.88
16299,257772,2023-12-16,Late Delivery,174.78
16300,257781,2023-12-16,Wrong Size,36.83
16301,257823,2023-12-04,Not as Described,35.52
16302,257826,2023-12-04,Wrong Size,62.43
16303,257845,2023-12-08,Wrong Size,48.9
16304,257880,2023-12-06,Not as Described,74.66
16305,257925,2023-12-16,Not as Described,158.46
16306,257930,2023-12-07,Not as Described,24.8
16307,257938,2023-12-18,Wrong Size,131.0
16308,257949,2023-12-05,Not as Described,28.8
16309,257953,2023-12-11,Wrong Size,177.0
16310,257957,2023-12-20,Not as Described,55.06
16311,257962,2023-12-03,Wrong Size,29.63
16312,257973,2023-12-20,Not as Described,19.16
16313,257977,2023-12-21,Not as Described,29.92
16314,257985,2023-11-30,Wrong Size,38.94
16315,258039,2023-12-14,Wrong Size,23.62
16316,258066,2023-12-11,Wrong Size,30.27
16317,258070,2023-12-15,Changed Mind,69.11
16318,258081,2023-12-08,Not as Described,68.07
16319,258118,2023-12-18,Wrong Size,44.98
16320,258150,2023-12-09,Wrong Size,100.79
16321,258161,2023-12-11,Wrong Size,77.79
16322,258165,2023-12-04,Wrong Size,31.85
16323,258175,2023-12-08,Wrong Size,120.19
16324,258177,2023-12-14,Damaged,15.08
16325,258210,2023-12-01,Damaged,111.54
16326,258240,2023-12-12,Not as Described,89.73
16327,258253,2023-12-15,Not as Described,31.53
16328,258259,2023-12-09,Not as Described,79.2
16329,258263,2023-12-11,Not as Described,61.81
16330,258292,2023-12-17,Wrong Size,38.15
16331,258309,2023-11-29,Wrong Size,68.36
16332,258311,2023-12-03,Not as Described,33.45
16333,258339,2023-12-21,Not as Described,86.13
16334,258343,2023-12-22,Late Delivery,41.87
16335,258357,2023-12-14,Not as Described,50.3
16336,258364,2023-12-07,Not as Described,73.95
16337,258397,2023-12-23,Not as Described,30.41
16338,258428,2023-12-19,Changed Mind,23.73
16339,258441,2023-12-15,Wrong Size,38.78
16340,258472,2023-12-18,Wrong Size,154.6
16341,258506,2023-12-02,Wrong Size,93.25
16342,258554,2023-12-15,Not as Described,90.98
16343,258571,2023-12-08,Changed Mind,234.76
16344,258580,2023-12-15,Wrong Size,59.86
16345,258588,2023-12-21,Wrong Size,101.18
16346,258589,2023-12-11,Wrong Size,17.86
16347,258600,2023-12-11,Late Delivery,42.38
16348,258602,2023-12-07,Changed Mind,101.86
16349,258609,2023-12-17,Not as Described,56.76
16350,258667,2023-12-16,Changed Mind,74.59
16351,258716,2023-12-10,Wrong Size,155.95
16352,258724,2023-12-20,Wrong Size,55.16
16353,258727,2023-12-19,Wrong Size,53.48
16354,258743,2023-12-08,Not as Described,16.41
16355,258820,2023-12-03,Late Delivery,25.62
16356,258822,2023-12-15,Damaged,12.85
16357,258825,2023-12-11,Wrong Size,54.5
16358,258826,2023-12-04,Wrong Size,91.86
16359,258829,2023-12-18,Damaged,16.99
16360,258859,2023-12-01,Late Delivery,64.03
16361,258884,2023-12-04,Not as Described,35.25
16362,258889,2023-12-07,Damaged,137.36
16363,258902,2023-12-09,Wrong Size,36.59
16364,258914,2023-12-06,Wrong Size,64.35
16365,258917,2023-12-03,Changed Mind,69.9
16366,258926,2023-12-08,Wrong Size,50.05
16367,258954,2023-12-18,Changed Mind,125.45
16368,258976,2023-12-15,Not as Described,114.27
16369,258997,2023-12-01,Damaged,180.33
16370,259003,2023-12-15,Changed Mind,114.35
16371,259011,2023-12-18,Damaged,64.3
16372,259013,2023-12-06,Late Delivery,94.86
16373,259039,2023-12-12,Wrong Size,141.41
16374,259076,2023-12-18,Not as Described,47.83
16375,259091,2023-12-10,Changed Mind,15.87
16376,259093,2023-12-02,Not as Described,63.74
16377,259100,2023-12-18,Wrong Size,73.14
16378,259109,2023-12-04,Late Delivery,65.12
16379,259148,2023-12-08,Damaged,80.33
16380,259153,2023-12-03,Wrong Size,34.76
16381,259160,2023-12-18,Damaged,64.25
16382,259162,2023-12-18,Changed Mind,47.67
16383,259186,2023-12-01,Changed Mind,127.4
16384,259187,2023-12-17,Damaged,119.1
16385,259201,2023-12-04,Damaged,130.48
16386,259217,2023-12-12,Wrong Size,70.41
16387,259241,2023-12-06,Late Delivery,16.72
16388,259262,2023-12-18,Changed Mind,44.1
16389,259298,2023-12-07,Damaged,137.04
16390,259300,2023-12-15,Damaged,7.83
16391,259308,2023-12-19,Not as Described,7.62
16392,259355,2023-12-17,Changed Mind,169.84
16393,259396,2023-12-16,Not as Described,39.95
16394,259398,2023-12-19,Not as Described,23.92
16395,259402,2023-12-10,Not as Described,41.1
16396,259431,2023-12-16,Not as Described,116.6
16397,259437,2023-12-15,Not as Described,49.26
16398,259458,2023-12-04,Changed Mind,156.04
16399,259464,2023-12-20,Late Delivery,65.28
16400,259467,2023-12-07,Wrong Size,203.71
16401,259474,2023-12-18,Changed Mind,98.24
16402,259510,2023-12-06,Wrong Size,49.25
16403,259521,2023-12-10,Wrong Size,35.05
16404,259528,2023-12-14,Changed Mind,40.06
16405,259534,2023-12-14,Late Delivery,49.24
16406,259556,2023-12-21,Damaged,183.41
16407,259621,2023-12-13,Wrong Size,11.42
16408,259659,2023-12-19,Damaged,17.78
16409,259704,2023-12-11,Wrong Size,50.42
16410,259706,2023-12-12,Not as Described,23.89
16411,259713,2023-11-30,Not as Described,17.24
16412,259726,2023-12-01,Wrong Size,62.19
16413,259731,2023-11-29,Changed Mind,95.49
16414,259741,2023-12-05,Late Delivery,12.38
16415,259752,2023-12-09,Changed Mind,23.97
16416,259773,2023-12-03,Changed Mind,133.52
16417,259778,2023-12-04,Changed Mind,54.44
16418,259784,2023-12-21,Damaged,129.18
16419,259812,2023-12-17,Changed Mind,48.3
16420,259821,2023-12-05,Changed Mind,59.11
16421,259877,2023-12-13,Wrong Size,58.41
16422,259906,2023-12-17,Not as Described,16.01
16423,259914,2023-12-07,Not as Described,118.26
16424,259918,2023-12-19,Not as Described,51.36
16425,259963,2023-12-15,Damaged,40.42
16426,259991,2023-12-03,Late Delivery,14.24
16427,260013,2023-12-02,Wrong Size,62.07
16428,260049,2023-12-07,Wrong Size,123.51
16429,260055,2023-12-03,Changed Mind,122.34
16430,260059,2023-12-07,Damaged,66.19
16431,260096,2023-12-12,Wrong Size,64.72
16432,260102,2023-12-10,Not as Described,64.9
16433,260122,2023-12-18,Not as Described,12.89
16434,260129,2023-12-11,Wrong Size,99.68
16435,260134,2023-12-14,Wrong Size,211.66
16436,260135,2023-12-08,Wrong Size,18.04
16437,260162,2023-12-15,Not as Described,8.16
16438,260168,2023-12-03,Not as Described,52.36
16439,260172,2023-12-07,Damaged,86.32
16440,260181,2023-12-20,Wrong Size,156.27
16441,260205,2023-12-11,Wrong Size,58.8
16442,260214,2023-12-04,Wrong Size,11.02
16443,260221,2023-12-13,Late Delivery,64.85
16444,260278,2023-12-12,Not as Described,155.01
16445,260281,2023-12-22,Wrong Size,68.55
16446,260307,2023-12-26,Wrong Size,12.07
16447,260314,2023-12-09,Wrong Size,19.61
16448,260328,2023-12-09,Wrong Size,26.49
16449,260338,2023-12-20,Wrong Size,23.47
16450,260354,2023-12-12,Wrong Size,27.76
16451,260388,2023-12-12,Changed Mind,82.76
16452,260422,2023-12-11,Wrong Size,152.62
16453,260449,2023-12-25,Damaged,54.46
16454,260459,2023-12-06,Not as Described,134.33
16455,260462,2023-12-26,Wrong Size,198.53
16456,260463,2023-12-19,Damaged,32.31
16457,260478,2023-12-07,Changed Mind,21.61
16458,260497,2023-12-18,Damaged,101.37
16459,260515,2023-12-03,Wrong Size,46.81
16460,260523,2023-11-30,Late Delivery,28.82
16461,260534,2023-12-09,Wrong Size,66.75
16462,260542,2023-12-15,Changed Mind,34.82
16463,260545,2023-12-12,Damaged,16.95
16464,260556,2023-12-13,Damaged,104.19
16465,260564,2023-12-20,Damaged,58.38
16466,260567,2023-11-30,Wrong Size,103.03
16467,260573,2023-12-05,Late Delivery,88.17
16468,260574,2023-12-01,Wrong Size,33.4
16469,260591,2023-12-01,Wrong Size,72.12
16470,260592,2023-12-03,Not as Described,28.3
16471,260597,2023-12-22,Damaged,98.4
16472,260603,2023-12-14,Late Delivery,89.61
16473,260646,2023-12-20,Wrong Size,80.68
16474,260652,2023-12-14,Wrong Size,85.97
16475,260654,2023-12-04,Damaged,112.59
16476,260672,2023-12-09,Wrong Size,13.22
16477,260679,2023-12-21,Changed Mind,25.98
16478,260705,2023-12-05,Damaged,33.43
16479,260706,2023-12-06,Damaged,101.62
16480,260714,2023-12-13,Late Delivery,113.1
16481,260723,2023-12-02,Damaged,35.96
16482,260724,2023-12-20,Wrong Size,21.45
16483,260749,2023-12-14,Damaged,89.53
16484,260797,2023-12-08,Wrong Size,39.58
16485,260801,2023-12-20,Damaged,99.24
16486,260802,2023-12-12,Not as Described,67.29
16487,260817,2023-12-15,Damaged,239.34
16488,260838,2023-12-18,Wrong Size,37.47
16489,260839,2023-12-18,Late Delivery,44.65
16490,260841,2023-12-15,Changed Mind,39.26
16491,260850,2023-12-17,Changed Mind,78.82
16492,260851,2023-12-10,Wrong Size,59.65
16493,260853,2023-12-07,Damaged,109.78
16494,260871,2023-12-20,Changed Mind,103.81
16495,260903,2023-12-14,Not as Described,150.43
16496,260907,2023-12-20,Changed Mind,5.91
16497,260928,2023-12-10,Wrong Size,27.23
16498,260945,2023-12-05,Wrong Size,16.05
16499,260971,2023-12-24,Changed Mind,114.72
16500,261064,2023-12-03,Not as Described,11.6
16501,261065,2023-12-24,Wrong Size,106.94
16502,261124,2023-12-12,Damaged,38.3
16503,261126,2023-12-17,Not as Described,79.07
16504,261134,2023-12-13,Wrong Size,83.69
16505,261161,2023-12-21,Wrong Size,16.39
16506,261167,2023-12-13,Late Delivery,17.93
16507,261193,2023-12-12,Wrong Size,36.34
16508,261251,2023-12-22,Damaged,64.18
16509,261259,2023-12-21,Late Delivery,183.67
16510,261270,2023-12-11,Wrong Size,76.75
16511,261300,2023-12-12,Late Delivery,25.65
16512,261311,2023-12-20,Changed Mind,24.28
16513,261330,2023-12-14,Damaged,31.99
16514,261331,2023-12-06,Wrong Size,10.27
16515,261343,2023-12-22,Not as Described,45.13
16516,261350,2023-12-20,Late Delivery,152.56
16517,261402,2023-12-05,Wrong Size,231.93
16518,261412,2023-12-28,Wrong Size,126.66
16519,261413,2023-12-09,Changed Mind,105.28
